date_key,calendar_date,fiscal_variant,fiscal_variant_desc,calendar_yr,calendar_yr_desc,calendar_yr_and_half_yr,calendar_yr_and_half_yr_desc,calendar_yr_and_qtr,calendar_yr_and_qtr_desc,calendar_yr_and_mo,calendar_yr_and_mo_desc,calendar_yr_and_wk,calendar_yr_and_wk_desc,fiscal_yr,fiscal_yr_desc,fiscal_yr_and_half_yr,fiscal_yr_and_half_yr_desc,fiscal_yr_and_per,fiscal_yr_and_per_desc,fiscal_yr_and_qtr,fiscal_yr_and_qtr_desc,fiscal_yr_and_wk,fiscal_yr_and_wk_desc,fiscal_wk_and_per,fiscal_wk_and_per_desc,fiscal_wk_and_qtr,fiscal_wk_and_qtr_desc,day_name,fiscal_currnt_qtd,fiscal_currnt_yr_to_dt_flg,fiscal_yr_and_per_long_desc,fiscal_yr_key,fiscal_yr_and_qtr_key,fiscal_yr_and_per_key,fiscal_yr_and_wk_key,fiscal_yr_flag,fiscal_yr_and_qtr_flag,fiscal_yr_and_per_flag,fiscal_yr_and_wk_flag,fiscal_wk_in_qtr,fiscal_wk_in_yr,fiscal_per_name,fiscal_per_name_and_qtr,fiscal_per_id,fiscal_per_id_and_qtr,fiscal_qtr_id,fiscal_qtr_name,fiscal_wk_in_per,fiscal_weeks_in_per,fiscal_weeks_in_qtr,fiscal_weeks_in_yr,fiscal_days_in_per,fiscal_days_in_qtr,fiscal_days_in_yr,fiscal_day_in_wk,fiscal_day_in_per,fiscal_day_in_qtr,fiscal_day_in_yr,fiscal_qtr_qtd_flag,fiscal_yr_ytd_flag,fiscal_qtr_qtcw_flag,fiscal_yr_ytcw_flag,fiscal_per_ptd_flag,fiscal_per_ptcw_flag,fiscal_wk_ending_date,fiscal_prv_yr_flag,fiscal_prv2_yr_flag,fiscal_prv3_yr_flag,fiscal_prv4_yr_flag,fiscal_prv5_yr_flag,fiscal_prv6_yr_flag,fiscal_prv_wk_flag,fiscal_prv2_wk_flag,fiscal_prv3_wk_flag,fiscal_prv4_wk_flag,fiscal_prv5_wk_flag,fiscal_prv6_wk_flag,fiscal_yr_ytp_flag,fiscal_yr_ytq_flag,fiscal_yr_ytfw_flag,fiscal_qtr_qtp_flag,fiscal_qtr_qtfw_flag,fiscal_per_ptfw_flag,fiscal_per_in_qtr,date_yyyymmdd,date_date,fiscal_nxt_qtd,fiscal_nxt_yr_flag,prv_qtr_flag,prv_yr_currnt_qtd_flag,fiscal_yr_and_per_yyyyppp,prv_qtd2_flag,prv_qtd3_flag,fiscal_nxt2_qtd,fiscal_nxt3_qtd,prv_qtd1_flag,fiscal_nxt1_qtd,fiscal_curr_prv5_yr_qtr_flag,fiscal_curr_prv3_yr_qtr_flag,fiscal_curr_prv7_yr_qtr_flag,fiscal_prv_curr_yr_to_dt_flag,fiscal_currnt_ptd,day_bucket,fiscal_wk_bucket,fiscal_per_bucket,fiscal_qtr_bucket,fiscal_yr_bucket,row_insertion_dttm
20000926,2000-09-26 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2000,2000,20002,2000H2,20003,2000Q3,200009,2000-SEP,200039,2000-39,2000,2000,20002,2000H2,200010,2000-10,20004,2000-Q4,200043,2000-43,200004,2000-04,200004,2000-04,TUESDAY,N,N,2000-SEP,20001201,20001201,20000929,20000929,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,25.0000000,25.0000000,298.0000000,N,N,N,N,N,N,2000-09-29 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20000926,2000-09-26,N,N,N,N,2000010,N,N,N,N,N,N,N,N,N,N,N,-6379,-911,-210,-70,-18,16:33:58
20000927,2000-09-27 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2000,2000,20002,2000H2,20003,2000Q3,200009,2000-SEP,200039,2000-39,2000,2000,20002,2000H2,200010,2000-10,20004,2000-Q4,200043,2000-43,200004,2000-04,200004,2000-04,WEDNESDAY,N,N,2000-SEP,20001201,20001201,20000929,20000929,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,26.0000000,26.0000000,299.0000000,N,N,N,N,N,N,2000-09-29 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20000927,2000-09-27,N,N,N,N,2000010,N,N,N,N,N,N,N,N,N,N,N,-6378,-911,-210,-70,-18,16:33:58
20000928,2000-09-28 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2000,2000,20002,2000H2,20003,2000Q3,200009,2000-SEP,200039,2000-39,2000,2000,20002,2000H2,200010,2000-10,20004,2000-Q4,200043,2000-43,200004,2000-04,200004,2000-04,THURSDAY,N,N,2000-SEP,20001201,20001201,20000929,20000929,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,27.0000000,27.0000000,300.0000000,N,N,N,N,N,N,2000-09-29 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20000928,2000-09-28,N,N,N,N,2000010,N,N,N,N,N,N,N,N,N,N,N,-6377,-911,-210,-70,-18,16:33:58
20010909,2001-09-09 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200136,2001-36,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200141,2001-41,200102,2001-02,200102,2001-02,SUNDAY,N,N,2001-SEP,20011130,20011130,20010928,20010914,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,9.0000000,9.0000000,282.0000000,Y,N,Y,N,Y,Y,2001-09-14 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,20010909,2001-09-09,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6031,-861,-198,-66,-17,16:33:58
20010910,2001-09-10 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200137,2001-37,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200141,2001-41,200102,2001-02,200102,2001-02,MONDAY,N,N,2001-SEP,20011130,20011130,20010928,20010914,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,10.0000000,10.0000000,283.0000000,Y,N,Y,N,Y,Y,2001-09-14 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,20010910,2001-09-10,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6030,-861,-198,-66,-17,16:33:58
20010911,2001-09-11 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200137,2001-37,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200141,2001-41,200102,2001-02,200102,2001-02,TUESDAY,N,N,2001-SEP,20011130,20011130,20010928,20010914,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,11.0000000,11.0000000,284.0000000,Y,N,Y,N,Y,Y,2001-09-14 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,20010911,2001-09-11,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6029,-861,-198,-66,-17,16:33:58
20010912,2001-09-12 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200137,2001-37,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200141,2001-41,200102,2001-02,200102,2001-02,WEDNESDAY,N,N,2001-SEP,20011130,20011130,20010928,20010914,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,12.0000000,12.0000000,285.0000000,Y,N,Y,N,Y,Y,2001-09-14 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,20010912,2001-09-12,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6028,-861,-198,-66,-17,16:33:58
20010913,2001-09-13 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200137,2001-37,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200141,2001-41,200102,2001-02,200102,2001-02,THURSDAY,N,N,2001-SEP,20011130,20011130,20010928,20010914,N,N,N,N,02,41,SEP,SEP-Q4,10,10-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,13.0000000,13.0000000,286.0000000,Y,N,Y,N,Y,Y,2001-09-14 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,1.0000000,20010913,2001-09-13,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6027,-861,-198,-66,-17,16:33:58
20011010,2001-10-10 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200141,2001-41,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200145,2001-45,200102,2001-02,200106,2001-06,WEDNESDAY,N,N,2001-OCT,20011130,20011130,20011026,20011012,N,N,N,N,06,45,OCT,OCT-Q4,11,11-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,12.0000000,40.0000000,313.0000000,N,N,N,N,Y,Y,2001-10-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20011010,2001-10-10,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-6000,-857,-197,-66,-17,16:33:58
20011009,2001-10-09 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200141,2001-41,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200145,2001-45,200102,2001-02,200106,2001-06,TUESDAY,N,N,2001-OCT,20011130,20011130,20011026,20011012,N,N,N,N,06,45,OCT,OCT-Q4,11,11-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,11.0000000,39.0000000,312.0000000,N,N,N,N,Y,Y,2001-10-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20011009,2001-10-09,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-6001,-857,-197,-66,-17,16:33:58
20011011,2001-10-11 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200141,2001-41,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200145,2001-45,200102,2001-02,200106,2001-06,THURSDAY,N,N,2001-OCT,20011130,20011130,20011026,20011012,N,N,N,N,06,45,OCT,OCT-Q4,11,11-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,13.0000000,41.0000000,314.0000000,N,N,N,N,Y,Y,2001-10-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20011011,2001-10-11,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-5999,-857,-197,-66,-17,16:33:58
20011008,2001-10-08 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200141,2001-41,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200145,2001-45,200102,2001-02,200106,2001-06,MONDAY,N,N,2001-OCT,20011130,20011130,20011026,20011012,N,N,N,N,06,45,OCT,OCT-Q4,11,11-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,10.0000000,38.0000000,311.0000000,N,N,N,N,Y,Y,2001-10-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20011008,2001-10-08,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-6002,-857,-197,-66,-17,16:33:58
20011007,2001-10-07 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200140,2001-40,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200145,2001-45,200102,2001-02,200106,2001-06,SUNDAY,N,N,2001-OCT,20011130,20011130,20011026,20011012,N,N,N,N,06,45,OCT,OCT-Q4,11,11-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,9.0000000,37.0000000,310.0000000,N,N,N,N,Y,Y,2001-10-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20011007,2001-10-07,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-6003,-857,-197,-66,-17,16:33:58
20011006,2001-10-06 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200140,2001-40,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200145,2001-45,200102,2001-02,200106,2001-06,SATURDAY,N,N,2001-OCT,20011130,20011130,20011026,20011012,N,N,N,N,06,45,OCT,OCT-Q4,11,11-Q4,4,Q4,2.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,8.0000000,36.0000000,309.0000000,N,N,N,N,Y,Y,2001-10-12 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2.0000000,20011006,2001-10-06,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-6004,-857,-197,-66,-17,16:33:58
20010915,2001-09-15 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200137,2001-37,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200142,2001-42,200103,2001-03,200103,2001-03,SATURDAY,N,N,2001-SEP,20011130,20011130,20010928,20010921,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,15.0000000,15.0000000,288.0000000,N,N,N,N,N,N,2001-09-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010915,2001-09-15,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6025,-860,-198,-66,-17,16:33:58
20010916,2001-09-16 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200137,2001-37,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200142,2001-42,200103,2001-03,200103,2001-03,SUNDAY,N,N,2001-SEP,20011130,20011130,20010928,20010921,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,16.0000000,16.0000000,289.0000000,N,N,N,N,N,N,2001-09-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010916,2001-09-16,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6024,-860,-198,-66,-17,16:33:58
20010917,2001-09-17 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200138,2001-38,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200142,2001-42,200103,2001-03,200103,2001-03,MONDAY,N,N,2001-SEP,20011130,20011130,20010928,20010921,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,17.0000000,17.0000000,290.0000000,N,N,N,N,N,N,2001-09-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010917,2001-09-17,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6023,-860,-198,-66,-17,16:33:58
20010918,2001-09-18 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200138,2001-38,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200142,2001-42,200103,2001-03,200103,2001-03,TUESDAY,N,N,2001-SEP,20011130,20011130,20010928,20010921,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,18.0000000,18.0000000,291.0000000,N,N,N,N,N,N,2001-09-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010918,2001-09-18,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6022,-860,-198,-66,-17,16:33:58
20010919,2001-09-19 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200138,2001-38,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200142,2001-42,200103,2001-03,200103,2001-03,WEDNESDAY,N,N,2001-SEP,20011130,20011130,20010928,20010921,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,19.0000000,19.0000000,292.0000000,N,N,N,N,N,N,2001-09-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010919,2001-09-19,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6021,-860,-198,-66,-17,16:33:58
20010920,2001-09-20 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200138,2001-38,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200142,2001-42,200103,2001-03,200103,2001-03,THURSDAY,N,N,2001-SEP,20011130,20011130,20010928,20010921,N,N,N,N,03,42,SEP,SEP-Q4,10,10-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,20.0000000,20.0000000,293.0000000,N,N,N,N,N,N,2001-09-21 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010920,2001-09-20,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6020,-860,-198,-66,-17,16:33:58
20010922,2001-09-22 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200138,2001-38,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200143,2001-43,200104,2001-04,200104,2001-04,SATURDAY,N,N,2001-SEP,20011130,20011130,20010928,20010928,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,22.0000000,22.0000000,295.0000000,N,N,N,N,N,N,2001-09-28 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010922,2001-09-22,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6018,-859,-198,-66,-17,16:33:58
20010923,2001-09-23 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200138,2001-38,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200143,2001-43,200104,2001-04,200104,2001-04,SUNDAY,N,N,2001-SEP,20011130,20011130,20010928,20010928,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,2.0000000,23.0000000,23.0000000,296.0000000,N,N,N,N,N,N,2001-09-28 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010923,2001-09-23,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6017,-859,-198,-66,-17,16:33:58
20010924,2001-09-24 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200139,2001-39,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200143,2001-43,200104,2001-04,200104,2001-04,MONDAY,N,N,2001-SEP,20011130,20011130,20010928,20010928,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,3.0000000,24.0000000,24.0000000,297.0000000,N,N,N,N,N,N,2001-09-28 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010924,2001-09-24,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6016,-859,-198,-66,-17,16:33:58
20010925,2001-09-25 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200139,2001-39,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200143,2001-43,200104,2001-04,200104,2001-04,TUESDAY,N,N,2001-SEP,20011130,20011130,20010928,20010928,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,25.0000000,25.0000000,298.0000000,N,N,N,N,N,N,2001-09-28 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010925,2001-09-25,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6015,-859,-198,-66,-17,16:33:58
20010926,2001-09-26 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200139,2001-39,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200143,2001-43,200104,2001-04,200104,2001-04,WEDNESDAY,N,N,2001-SEP,20011130,20011130,20010928,20010928,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,26.0000000,26.0000000,299.0000000,N,N,N,N,N,N,2001-09-28 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010926,2001-09-26,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6014,-859,-198,-66,-17,16:33:58
20010927,2001-09-27 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20013,2001Q3,200109,2001-SEP,200139,2001-39,2001,2001,20012,2001H2,200110,2001-10,20014,2001-Q4,200143,2001-43,200104,2001-04,200104,2001-04,THURSDAY,N,N,2001-SEP,20011130,20011130,20010928,20010928,N,N,N,N,04,43,SEP,SEP-Q4,10,10-Q4,4,Q4,4.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,27.0000000,27.0000000,300.0000000,N,N,N,N,N,N,2001-09-28 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,1.0000000,20010927,2001-09-27,N,N,N,N,2001010,N,N,N,N,N,N,N,N,N,N,N,-6013,-859,-198,-66,-17,16:33:58
20011016,2001-10-16 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200142,2001-42,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200146,2001-46,200103,2001-03,200107,2001-07,TUESDAY,N,N,2001-OCT,20011130,20011130,20011026,20011019,N,N,N,N,07,46,OCT,OCT-Q4,11,11-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,4.0000000,18.0000000,46.0000000,319.0000000,N,N,N,N,N,N,2001-10-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20011016,2001-10-16,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-5994,-856,-197,-66,-17,16:33:58
20011017,2001-10-17 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200142,2001-42,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200146,2001-46,200103,2001-03,200107,2001-07,WEDNESDAY,N,N,2001-OCT,20011130,20011130,20011026,20011019,N,N,N,N,07,46,OCT,OCT-Q4,11,11-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,5.0000000,19.0000000,47.0000000,320.0000000,N,N,N,N,N,N,2001-10-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20011017,2001-10-17,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-5993,-856,-197,-66,-17,16:33:58
20011018,2001-10-18 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200142,2001-42,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200146,2001-46,200103,2001-03,200107,2001-07,THURSDAY,N,N,2001-OCT,20011130,20011130,20011026,20011019,N,N,N,N,07,46,OCT,OCT-Q4,11,11-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,6.0000000,20.0000000,48.0000000,321.0000000,N,N,N,N,N,N,2001-10-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20011018,2001-10-18,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-5992,-856,-197,-66,-17,16:33:58
20011013,2001-10-13 00:00:00.000000000,A1,Adobe Fiscal Year Variant,2001,2001,20012,2001H2,20014,2001Q4,200110,2001-OCT,200141,2001-41,2001,2001,20012,2001H2,200111,2001-11,20014,2001-Q4,200146,2001-46,200103,2001-03,200107,2001-07,SATURDAY,N,N,2001-OCT,20011130,20011130,20011026,20011019,N,N,N,N,07,46,OCT,OCT-Q4,11,11-Q4,4,Q4,3.0000000,4.0000000,13.0000000,52.0000000,28.0000000,91.0000000,364.0000000,1.0000000,15.0000000,43.0000000,316.0000000,N,N,N,N,N,N,2001-10-19 00:00:00.000000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2.0000000,20011013,2001-10-13,N,N,N,N,2001011,N,N,N,N,N,N,N,N,N,N,N,-5997,-856,-197,-66,-17,16:33:58
